cause_code,0
05-05-00,-26.73
05-03-00,-18.83
05-00-00,12.81
05-08-00,6.29
01-01-04,6.25
02-04-00,5.87
04-09-00,4.4
05-99-00,2.12
01-01-01,2.08
00-02-00,1.96
05-04-00,-1.38
00-03-00,1.14
01-01-00,0.91
04-99-00,0.49
01-04-02,0.49
03-09-01,0.42
01-01-06,0.33
05-02-00,0.33
03-02-00,0.33
04-00-00,-0.2
02-03-00,-0.2
03-03-00,-0.2
00-01-00,0.16
01-05-00,0.16
04-08-00,0.16
04-05-00,0.16
01-01-99,0.16
03-03-03,0.16
05-09-00,0.16
02-02-00,0.13
05-06-00,0.09
01-01-02,-0.04
