cause_code,0
05-05-00,-16.33
02-04-00,11.56
05-08-00,2.69
05-00-00,-2.36
01-01-04,2.16
05-03-00,-2.07
04-09-00,1.3
01-01-01,1.27
05-06-00,-1.24
05-99-00,0.98
00-03-00,0.81
00-02-00,0.65
01-01-06,0.33
05-04-00,0.24
03-03-00,-0.2
02-03-00,-0.2
04-00-00,-0.2
03-03-03,0.16
03-07-01,0.16
05-09-00,0.16
01-01-99,0.16
02-02-00,0.13
01-01-00,-0.07
03-09-01,-0.07
01-01-02,-0.04
