cause_code,0
05-05-00,-8.12
02-04-00,6.64
05-00-00,-3.39
05-99-00,1.61
05-03-00,-1.37
05-06-00,-1.25
05-04-00,1.02
05-08-00,0.61
01-01-06,0.6
00-02-00,0.6
01-01-04,0.42
01-01-99,0.4
02-05-00,0.4
04-99-00,0.4
03-03-03,0.2
04-00-00,-0.2
04-09-00,0.2
01-05-00,0.2
01-01-01,0.2
01-99-00,0.2
04-06-00,0.2
03-03-00,-0.2
03-07-99,0.2
05-09-00,0.2
03-09-01,0.2
02-02-00,0.0
02-03-00,0.0
01-01-00,0.0
01-01-02,0.0
