cause_code,0
05-05-00,-28.01
05-03-00,-17.83
05-00-00,14.15
05-08-00,8.75
02-04-00,6.54
04-09-00,6.05
01-01-04,4.95
05-06-00,-2.33
00-02-00,2.12
01-01-01,1.92
05-99-00,1.47
05-04-00,-1.22
04-99-00,0.98
01-04-02,0.49
01-01-99,0.49
03-09-01,0.42
01-01-00,-0.4
03-03-00,-0.2
02-03-00,-0.2
04-00-00,-0.2
03-08-00,0.16
02-99-00,0.16
00-04-00,0.16
01-01-05,0.16
03-06-07,0.16
04-08-00,0.16
04-05-00,0.16
03-05-00,0.16
04-02-00,0.16
05-02-00,0.16
05-09-00,0.16
02-02-00,0.13
01-01-02,0.13
